building,amenity,amenity:school,amenity:hospital,amenity:restaurant,amenity:cafe,shop,tourism,tourism:hotel,tourism:museum,leisure,leisure:park,historic,amenity:place_of_worship,County
728,19,5,1,0,0,2,8,0,0,1,0,0,1,Mombasa
258,17,0,2,1,0,5,6,4,0,1,0,0,2,Samburu
41,2,1,0,0,0,0,0,0,0,2,0,0,0,Isiolo
22,3,2,0,0,0,0,0,0,0,0,0,0,0,Kwale
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
32,3,2,0,0,0,0,0,0,0,0,0,0,0,Kwale
258,16,0,2,1,0,5,5,3,0,1,0,0,2,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
913,4,0,0,1,0,0,0,0,0,0,0,0,1,Turkana
0,1,0,0,0,0,0,0,0,0,0,0,0,0,Kiambu
4391,77,9,1,14,0,16,12,3,0,4,0,0,9,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
89,2,0,0,0,1,0,0,0,0,1,0,0,0,Nyamira
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
205,0,0,0,0,0,0,0,0,0,1,0,0,0,Kilifi
322,142,19,1,5,4,16,5,2,0,6,0,0,47,Kajiado
94,1,1,0,0,0,0,0,0,0,1,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
1,1,0,0,0,0,0,0,0,0,0,0,0,1,Garissa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taita Taveta
0,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
1466,1,0,0,0,0,0,0,0,0,0,0,0,0,Kisumu
0,1,1,0,0,0,0,0,0,0,0,0,0,0,Garissa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
1,3,1,1,0,0,0,0,0,0,0,0,0,1,Meru
4905,50,5,1,12,1,17,7,4,0,2,0,0,5,Nairobi
323,2,1,0,0,0,0,0,0,0,1,0,0,1,Garissa
5,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirinyaga
8717,16,0,1,1,0,1,2,0,0,4,0,0,0,Mombasa
242,4,1,1,0,0,0,0,0,0,0,0,0,0,Kwale
20111,64,14,2,2,0,7,2,0,0,3,0,0,2,Nairobi
1666,3,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
7188,1819,173,21,3,2,152,5,3,0,53,2,0,131,Nairobi
0,1,0,0,0,0,0,0,0,0,0,0,0,1,Baringo
1143,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
130,47,2,3,7,0,18,8,6,1,5,0,0,3,Trans Nzoia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garissa
223,5,3,0,0,0,0,0,0,0,0,0,0,1,Wajir
825,3,1,0,1,0,0,0,0,0,0,0,0,0,Marsabit
137,2,0,0,0,0,0,0,0,0,0,0,0,0,West Pokot
614,6,3,0,0,0,0,1,0,0,0,0,0,0,Wajir
699,5,0,0,0,0,0,0,0,0,0,0,0,0,Migori
20,2,0,0,0,0,0,2,1,0,1,0,0,0,Taita Taveta
697,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
18,0,0,0,0,0,0,0,0,0,1,0,1,0,Narok
5554,718,51,6,4,4,76,8,3,0,14,6,0,56,Nairobi
3478,339,14,9,95,10,76,52,36,0,36,2,0,14,Nairobi
3597,49,1,2,10,0,12,16,12,0,2,0,0,5,Nakuru
3446,371,23,0,59,11,105,60,39,1,46,10,3,13,Nairobi
952,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
807,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
7314,10,2,1,0,0,1,3,3,0,0,0,0,1,Mombasa
1367,14,5,1,0,0,2,5,0,0,1,0,0,0,Mombasa
749,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
6405,9,2,1,1,0,0,3,3,0,2,0,0,0,Mombasa
112,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
6883,25,1,1,0,0,1,1,0,0,1,0,0,2,Mombasa
3775,62,5,1,5,0,41,4,2,0,11,0,0,11,Turkana
569,0,0,0,0,0,0,0,0,0,0,0,0,0,Narok
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Machakos
30,3,1,0,0,0,0,0,0,0,0,0,0,0,Machakos
152,27,8,0,6,0,5,1,1,0,10,2,0,2,Kiambu
1493,290,7,5,14,5,275,32,17,0,28,6,1,9,Kisumu
684,28,5,2,0,0,1,8,0,0,1,0,0,1,Mombasa
480,44,9,3,3,0,4,3,1,0,7,0,1,5,Machakos
5481,358,20,13,7,1,28,5,4,0,3,1,0,19,Nairobi
3548,399,23,2,2,0,30,0,0,0,2,0,0,16,Nairobi
35,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kilifi
464,140,8,4,20,5,41,30,21,0,30,2,3,12,Mombasa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
149,9,3,0,0,0,0,1,1,0,0,0,0,1,Siaya
149,8,3,0,0,0,0,2,1,0,0,0,0,1,Siaya
149,8,3,0,0,0,0,2,1,0,0,0,0,1,Siaya
6,0,0,0,0,0,0,0,0,0,1,0,0,0,Laikipia
917,1,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,1,0,0,0,0,0,0,0,0,0,0,0,0,Busia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
1213,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
251,0,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
19,0,0,0,0,0,0,0,0,0,2,0,0,0,Narok
0,1,0,0,0,0,0,0,0,0,0,0,0,0,West Pokot
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
4918,46,8,0,2,0,6,2,2,0,0,0,0,5,Nairobi
266,3,1,1,0,0,0,0,0,0,0,0,0,0,Tana River
1169,3,0,0,1,0,0,0,0,0,0,0,0,0,Homa Bay
0,2,1,0,0,0,0,0,0,0,0,0,0,0,Machakos
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisii
468,172,7,4,28,5,32,41,17,1,30,2,6,22,Mombasa
232,44,0,2,7,0,13,6,6,0,3,0,0,9,Kajiado
7340,1901,245,27,29,3,340,5,3,0,32,0,0,89,Nairobi
263,9,1,0,0,0,0,0,0,0,0,0,0,0,Tana River
361,1,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
15,6,3,0,0,0,0,1,0,0,1,0,0,1,Taita Taveta
0,2,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vihiga
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
4,2,2,0,0,0,0,0,0,0,0,0,0,0,Samburu
123,7,0,0,3,0,0,8,8,0,18,0,0,0,Mombasa
1749,4,0,0,1,0,1,0,0,0,3,2,0,0,Kilifi
183,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
576,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
4,3,1,0,0,0,0,0,0,0,0,0,0,0,West Pokot
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
1600,0,0,0,0,0,0,0,0,0,0,0,0,0,Isiolo
531,14,0,1,5,0,1,2,2,0,0,0,0,1,Makueni
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
456,0,0,0,0,0,0,0,0,0,1,0,0,0,Nandi
189,41,5,2,1,0,12,6,6,0,1,0,0,4,Kiambu
6404,9,2,1,1,0,0,3,3,0,2,0,0,0,Mombasa
2638,624,11,3,90,16,107,70,44,5,48,13,13,17,Nairobi
5066,726,72,7,3,1,74,3,1,0,20,0,0,28,Nairobi
5493,227,28,11,16,5,50,26,12,0,21,5,1,18,Nairobi
7262,995,138,16,5,0,62,9,7,0,40,6,0,63,Nairobi
6563,45,6,3,5,0,17,13,11,0,7,1,0,2,Nakuru
397,10,2,0,1,0,0,0,0,0,18,0,0,1,Kiambu
4168,1,0,0,0,0,0,0,0,0,0,0,0,1,Mandera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Laikipia
598,41,6,0,7,0,1,5,2,0,1,0,2,5,Kajiado
54,13,1,1,3,0,2,1,1,0,1,0,0,2,Machakos
1272,75,15,3,4,1,6,7,7,0,7,0,1,12,Machakos
228,4,2,0,0,0,0,0,0,0,0,0,0,0,Makueni
193,2,1,0,0,0,0,0,0,0,0,0,0,0,Machakos
1562,27,3,2,1,1,5,7,3,0,33,1,0,3,Mombasa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
1310,3,0,0,0,0,4,0,0,0,0,0,0,0,Kisumu
24,2,0,0,1,0,0,0,0,0,0,0,0,1,Embu
771,0,0,0,0,0,0,0,0,0,0,0,0,0,Murang'A
239,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
8,7,6,0,0,0,0,0,0,0,0,0,0,0,Machakos
140,4,2,0,0,0,0,0,0,0,0,0,0,0,Kiambu
931,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
0,2,1,0,0,0,0,0,0,0,0,0,0,0,Nyandarua
713,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
1853,50,9,2,11,0,7,16,4,0,18,6,0,2,Kiambu
740,24,2,0,5,0,1,7,7,0,3,0,0,1,Kitui
56,0,0,0,0,0,0,0,0,0,0,0,0,0,Lamu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
1,0,0,0,0,0,0,0,0,0,0,0,0,0,Murang'A
230,0,0,0,0,0,0,0,0,0,0,0,0,0,Narok
924,3,1,0,0,0,0,0,0,0,0,0,0,1,Wajir
1024,1,1,0,0,0,0,0,0,0,1,0,0,0,Garissa
117,8,2,0,2,0,0,6,6,0,15,0,0,1,Mombasa
622,32,5,1,1,0,3,2,2,0,1,0,0,4,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyandarua
39,0,0,0,0,0,0,0,0,0,0,0,0,0,Narok
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyandarua
6746,97,13,3,2,1,16,6,3,0,10,3,1,6,Nairobi
6755,93,14,1,0,1,7,5,2,0,8,2,0,8,Nairobi
6664,100,12,2,0,1,25,5,2,0,9,3,1,6,Nairobi
398,167,9,4,21,8,45,37,26,0,21,2,3,17,Mombasa
4109,87,9,1,17,0,18,11,2,0,10,1,0,9,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
1,3,2,0,0,0,0,0,0,0,2,0,0,1,Taita Taveta
87,0,0,0,0,0,0,0,0,0,0,0,0,0,Lamu
2647,88,25,1,0,0,2,2,1,0,13,0,1,8,Nairobi
2654,9,3,1,1,0,0,1,0,0,0,0,0,0,Kakamega
2980,8,2,1,1,0,0,1,0,0,0,0,0,0,Kakamega
1258,1,0,1,0,0,0,0,0,0,0,0,0,0,Kakamega
814,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
401,2,0,0,0,0,0,0,0,0,1,0,0,0,Kakamega
237,13,1,1,3,0,5,5,2,0,0,0,0,1,Marsabit
10425,107,12,11,2,4,60,35,14,0,6,2,0,13,Wajir
2358,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
2,2,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
2974,1,0,0,0,0,0,2,1,0,2,0,0,0,Mombasa
558,57,11,2,3,0,5,1,0,0,1,0,0,4,Kiambu
1070,3,1,1,0,0,0,0,0,0,0,0,0,0,Kakamega
721,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
1024,9,3,1,0,0,1,0,0,0,1,0,0,0,Kakamega
404,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
721,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
502,28,5,2,0,0,1,6,0,0,1,0,0,1,Mombasa
143,5,1,1,0,0,0,0,0,0,0,0,0,0,Kwale
0,0,0,0,0,0,0,0,0,0,2,0,0,0,Mandera
68,3,2,0,0,0,0,0,0,0,0,0,0,1,Garissa
61,3,1,0,0,0,0,2,2,0,1,0,0,1,Mombasa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mombasa
154,26,2,0,6,2,10,13,10,0,14,0,0,1,Mombasa
64,26,2,2,4,3,15,12,8,0,2,0,0,1,Mombasa
285,2,0,0,1,0,1,3,1,0,1,0,1,0,Kwale
148,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
1878,6,3,0,0,0,0,0,0,0,3,0,0,0,Kakamega
10293,45,8,2,1,0,6,2,1,0,2,0,0,15,Nairobi
983,2,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
5076,14,1,2,0,0,1,1,1,0,1,0,0,1,Homa Bay
0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tana River
232,6,1,0,0,0,0,0,0,0,0,0,0,1,Tana River
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vihiga
1108,3,2,0,0,0,0,0,0,0,0,0,0,0,Kakamega
2252,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
1449,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
473,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
443,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
1172,2,1,0,0,0,0,0,0,0,1,0,0,0,Kakamega
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
426,3,1,0,0,0,0,0,0,0,0,0,0,0,Kajiado
5031,154,19,5,18,1,45,26,11,0,24,5,1,17,Nairobi
300,165,6,3,23,9,45,39,29,0,18,2,3,15,Mombasa
2796,16,6,1,0,1,1,1,1,0,1,0,1,1,Kajiado
250,37,5,0,6,0,6,4,1,0,3,0,0,5,West Pokot
1375,50,1,2,9,3,14,4,1,0,15,0,1,2,Mombasa
412,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
2768,4,2,0,0,0,0,0,0,0,0,0,0,0,Kiambu
1453,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
131,3,2,0,0,0,0,0,0,0,0,0,0,1,Embu
197,13,4,1,0,0,0,0,0,0,0,0,0,2,Embu
551,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
99,1,0,0,0,0,0,0,0,0,0,0,0,0,Narok
2093,6,1,1,1,0,0,0,0,0,1,0,0,0,Siaya
2093,6,1,1,1,0,0,0,0,0,1,0,0,0,Siaya
2080,4,0,1,0,0,0,0,0,0,1,0,0,0,Siaya
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
38,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
445,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisii
215,1,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
83,0,0,0,0,0,0,0,0,0,0,0,0,0,Narok
248,4,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
865,2,0,0,0,0,0,0,0,0,0,0,0,2,West Pokot
788,2,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
2204,0,0,0,0,0,3,0,0,0,0,0,0,0,Kisumu
112,2,2,0,0,0,0,0,0,0,0,0,0,0,Kericho
37,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
13,34,0,0,0,0,0,0,0,0,0,0,0,0,Busia
563,14,0,1,5,0,1,2,2,0,0,0,0,1,Makueni
0,1,0,0,0,0,0,0,0,0,0,0,0,1,Trans Nzoia
0,12,6,2,0,0,1,2,1,0,0,0,0,2,Trans Nzoia
0,12,4,2,0,0,1,2,1,0,0,0,0,3,Trans Nzoia
56,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
4,2,2,0,0,0,0,0,0,0,0,0,0,0,Kwale
9464,2202,195,22,5,2,185,6,2,0,25,3,2,150,Nairobi
7348,1778,165,18,5,2,153,7,2,0,23,3,2,127,Nairobi
686,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyandarua
83,4,2,0,1,0,1,1,1,0,2,0,0,0,Kericho
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
4312,10,3,0,1,0,2,0,0,0,0,0,0,1,Kiambu
2514,9,1,1,1,0,0,2,1,0,4,3,0,0,Kakamega
836,2,0,0,0,0,0,0,0,0,0,0,0,2,West Pokot
12,0,0,0,0,0,0,0,0,0,0,0,0,0,Kajiado
771,2,0,0,0,0,0,2,1,0,0,0,0,0,Nyeri
4774,9,0,0,2,2,3,2,2,0,3,2,0,3,Kilifi
0,1,0,0,1,0,0,0,0,0,0,0,0,0,Trans Nzoia
1864,288,6,8,41,4,23,58,27,1,44,2,3,14,Nairobi
167,1,0,0,0,0,0,0,0,0,3,0,0,0,Kajiado
2837,3,1,0,0,0,4,1,0,0,1,0,0,1,Kisumu
386,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
1971,2,2,0,0,0,0,0,0,0,1,0,0,0,Homa Bay
18,0,0,0,0,0,0,0,0,0,0,0,0,0,Murang'A
913,0,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
923,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
276,15,6,1,0,0,1,0,0,0,1,0,0,3,Siaya
66,10,4,0,0,0,0,0,0,0,0,0,0,0,Kilifi
28,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
85,1,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
6,0,0,0,0,0,0,0,0,0,0,0,0,0,West Pokot
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
304,0,0,0,0,0,0,0,0,0,0,0,0,0,West Pokot
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
595,39,8,4,2,0,7,0,0,0,1,0,0,8,Kiambu
111,61,10,3,3,2,2,1,1,0,2,0,0,4,Kitui
10766,43,2,0,6,0,11,0,0,0,0,0,0,2,Kajiado
629,0,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
6266,27,1,1,1,0,1,2,0,0,2,0,0,1,Mombasa
136,0,0,0,0,0,0,0,0,0,0,0,0,0,Kajiado
2638,624,11,3,90,16,107,70,44,5,48,13,13,17,Nairobi
1121,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
862,7,4,1,0,0,0,0,0,0,0,0,0,0,Homa Bay
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
698,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
49,8,1,1,0,0,0,0,0,0,0,0,0,0,Busia
521,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
815,2,1,0,0,0,0,0,0,0,0,0,0,1,Bomet
1249,0,0,0,0,0,0,0,0,0,1,0,0,0,Laikipia
1637,0,0,0,0,0,0,0,0,0,1,0,0,0,Laikipia
1607,0,0,0,0,0,0,0,0,0,1,0,0,0,Laikipia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
6,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,1,1,0,0,0,0,0,0,0,0,0,0,0,Nyamira
85,1,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
241,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
1065,6,1,1,0,0,0,1,0,0,4,0,1,0,Kisumu
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
1220,11,2,0,0,0,0,0,0,0,0,0,0,1,Busia
141,0,0,0,0,0,0,0,0,0,0,0,0,0,Meru
1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
59,2,2,0,0,0,0,0,0,0,0,0,0,0,Migori
0,0,0,0,0,0,0,0,0,0,1,0,0,0,Nandi
0,6,3,1,0,0,6,0,0,0,0,0,0,1,Baringo
1111,14,3,1,0,0,0,0,0,0,0,0,0,3,Busia
193,2,1,0,0,0,0,0,0,0,0,0,0,0,Machakos
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
365,2,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
5574,43,5,3,2,6,63,26,11,0,1,0,0,4,Nakuru
5910,35,6,1,1,0,6,7,7,0,1,0,0,6,Garissa
391,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
227,0,0,0,0,0,0,0,0,0,2,0,0,0,Nandi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lamu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
1132,4,1,0,0,0,0,0,0,0,0,0,0,0,Kakamega
521,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
50,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
398,3,0,0,0,0,0,0,0,0,0,0,0,2,Narok
1206,6,1,0,0,0,3,4,0,0,0,0,0,0,Mombasa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garissa
256,13,0,1,0,0,0,1,1,0,0,0,0,2,Meru
9215,478,77,0,5,0,5,6,1,0,12,1,0,86,Nairobi
2934,56,11,6,2,0,32,11,9,0,8,4,0,2,Nairobi
1390,1,0,0,1,0,0,0,0,0,0,0,0,0,Lamu
623,1,1,0,0,0,0,0,0,0,0,0,0,0,Kirinyaga
100,8,1,0,0,0,0,2,1,0,0,0,0,3,Meru
11240,2867,252,39,5,4,266,8,5,0,51,2,0,179,Nairobi
10303,285,169,0,3,0,3,2,0,0,4,0,1,21,Nairobi
6,1,1,0,0,0,0,0,0,0,0,0,0,0,Vihiga
155,10,1,0,0,0,0,2,1,0,0,0,0,3,Meru
140,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
340,43,1,1,3,1,12,6,5,1,5,3,0,2,Meru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
3114,388,10,1,64,11,97,50,33,3,23,12,4,10,Nairobi
492,0,0,0,0,0,0,0,0,0,0,0,0,0,Narok
0,3,1,0,0,0,0,0,0,0,0,0,0,0,Baringo
875,1,1,0,0,0,0,0,0,0,0,0,0,0,Narok
3131,456,11,1,77,15,105,58,38,3,22,13,7,10,Nairobi
378,0,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
1167,3,0,0,0,0,0,0,0,0,0,0,0,0,Kiambu
65,2,2,0,0,0,0,0,0,0,0,0,0,0,Kilifi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
10307,373,91,0,1,0,21,1,0,0,3,0,0,61,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyeri
906,7,1,0,0,0,0,1,1,0,0,0,0,1,Nyeri
1,0,0,0,0,0,0,0,0,0,0,0,0,0,Murang'A
388,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyeri
0,2,1,0,0,0,1,2,0,0,0,0,0,0,Marsabit
37,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
7335,35,8,2,1,0,7,7,7,0,2,0,0,7,Garissa
722,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
2,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
6,0,0,0,0,0,0,0,0,0,0,0,0,0,Tana River
881,0,0,0,0,0,0,0,0,0,0,0,0,0,Murang'A
1625,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
305,0,0,0,0,0,0,0,0,0,0,0,0,0,West Pokot
2111,7,2,0,1,0,4,0,0,0,1,0,0,0,Kisumu
0,0,0,0,0,0,0,0,0,0,2,0,0,0,Marsabit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
48,0,0,0,0,0,0,0,0,0,1,0,0,0,Migori
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
39,9,0,0,1,0,1,1,1,0,2,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,4,3,0,0,0,1,0,0,0,0,0,0,0,Baringo
110,5,0,0,1,0,0,2,2,0,0,0,0,1,Migori
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
1207,4,0,0,0,0,0,0,0,0,1,0,0,0,Kisumu
5653,36,7,1,1,0,3,1,1,0,1,0,0,7,Nairobi
54,4,0,1,0,0,0,5,4,0,6,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisii
251,1,1,0,0,0,0,0,0,0,3,0,0,0,Laikipia
468,0,0,0,0,0,0,0,0,0,0,0,0,0,Narok
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,1,1,0,0,0,0,0,0,0,0,0,0,0,Bungoma
153,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
153,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kilifi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Pokot
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
1940,9,0,0,0,0,1,1,1,0,0,0,0,0,Bomet
145,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyamira
1763,9,0,0,0,0,1,1,1,0,0,0,0,0,Bomet
470,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
6162,875,73,10,16,5,58,16,5,0,20,4,0,63,Nairobi
6471,777,65,11,20,6,51,16,6,0,22,6,0,59,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
